q,n_patterns,dim,temperature,alpha,schedule,R,update_method,learning_rule,avg_overlap,std_overlap,interference,energy_diff,model
0.0,23,"(14, 14)",0.1,0.0001,logarithmic,1,asynchronous,local,-0.4951197870452529,0.04348731412544045,0.054529321610066975,-3.040816326530612,<HopfieldModel.HopfieldModelnD object at 0x7f083d85d640>
0.0,33,"(14, 14)",0.1,0.0001,exponential,1,montecarlo,hebb,-0.859925788497217,0.20413222513394086,0.056470315398886965,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85d760>
0.0,33,"(14, 14)",0.1,0.0001,exponential,1,montecarlo,turkey,-1.0,0.0,0.05511750154607307,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85d6d0>
0.0,33,"(14, 14)",0.1,0.0001,exponential,1,montecarlo,local,0.0074211502782931356,0.06503658465809878,0.05793908472479915,-0.7448979591836735,<HopfieldModel.HopfieldModelnD object at 0x7f083d8cd2e0>
0.0,33,"(14, 14)",0.1,0.0001,exponential,1,synchronous,hebb,-0.9180581323438466,0.12760938302334632,0.05994897959183682,-0.1632653061224687,<HopfieldModel.HopfieldModelnD object at 0x7f083d85d7f0>
0.0,33,"(14, 14)",0.1,0.0001,exponential,1,synchronous,turkey,-1.0,0.0,0.05697278911564636,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85d880>
0.0,33,"(14, 14)",0.1,0.0001,exponential,1,synchronous,local,-0.6048237476808905,0.04820773546764225,0.05824829931972796,-0.5102040816326538,<HopfieldModel.HopfieldModelnD object at 0x7f083d85d910>
0.0,33,"(14, 14)",0.1,0.0001,exponential,1,asynchronous,hebb,-0.8537414965986394,0.22687587091206254,0.05712739641311079,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85da30>
0.0,33,"(14, 14)",0.1,0.0001,exponential,1,asynchronous,turkey,-1.0,0.0,0.05755256648113801,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85dac0>
0.0,33,"(14, 14)",0.1,0.0001,exponential,1,asynchronous,local,-0.4758812615955473,0.05906403480419891,0.05488559059987642,-3.8673469387755093,<HopfieldModel.HopfieldModelnD object at 0x7f083d85dc70>
0.0,33,"(14, 14)",0.1,0.0001,classic,1,montecarlo,hebb,-0.8824984539270253,0.19253221364012693,0.054885590599876376,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85deb0>
0.0,33,"(14, 14)",0.1,0.0001,classic,1,montecarlo,turkey,-1.0,0.0,0.056586270871985304,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85dbe0>
0.0,33,"(14, 14)",0.1,0.0001,classic,1,montecarlo,local,-0.006802721088435375,0.08277138154753846,0.05898268398268412,-0.9387755102040818,<HopfieldModel.HopfieldModelnD object at 0x7f083d8cdd90>
