q,n_patterns,dim,temperature,alpha,schedule,R,update_method,learning_rule,avg_overlap,std_overlap,interference,energy_diff
0.75,10,"(28, 28)",0.002033515562271441,3.162277660168379e-06,logarithmic,4,montecarlo,local,0.8344387755102041,0.06263729193958152,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,5.623413251903491e-06,exponential,4,montecarlo,local,0.8153061224489797,0.04903270929279168,0.6093537414965984,-10.56632653061223
0.75,10,"(28, 28)",0.002033515562271441,5.623413251903491e-06,classic,4,montecarlo,local,0.8308673469387754,0.05523474666050855,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,5.623413251903491e-06,logarithmic,4,montecarlo,local,0.8313775510204081,0.06415651497050931,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,1e-05,exponential,4,montecarlo,local,0.8285714285714285,0.05823706381534504,0.6093537414965984,-12.035714285714306
0.75,10,"(28, 28)",0.002033515562271441,1e-05,classic,4,montecarlo,local,0.8104591836734695,0.0535841821553663,0.6093537414965984,-11.061224489795904
0.75,10,"(28, 28)",0.002033515562271441,1e-05,logarithmic,4,montecarlo,local,0.8316326530612244,0.06524830029493943,0.6093537414965984,-11.331632653061234
0.75,10,"(28, 28)",0.002033515562271441,1.778279410038923e-05,exponential,4,montecarlo,local,0.8306122448979592,0.06292494024594912,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,1.778279410038923e-05,classic,4,montecarlo,local,0.8224489795918368,0.05693063726493776,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,1.778279410038923e-05,logarithmic,4,montecarlo,local,0.8280612244897958,0.06808118607008624,0.6093537414965984,-11.98979591836735
0.75,10,"(28, 28)",0.002033515562271441,3.1622776601683795e-05,exponential,4,montecarlo,local,0.8295918367346939,0.05648998392678397,0.6093537414965984,-12.08673469387756
0.75,10,"(28, 28)",0.002033515562271441,3.1622776601683795e-05,classic,4,montecarlo,local,0.8267857142857142,0.0613142411877384,0.6093537414965984,-11.142857142857139
0.75,10,"(28, 28)",0.002033515562271441,3.1622776601683795e-05,logarithmic,4,montecarlo,local,0.8204081632653061,0.05656366454364125,0.6093537414965984,-11.117346938775512
0.75,10,"(28, 28)",0.002033515562271441,5.623413251903491e-05,exponential,4,montecarlo,local,0.8198979591836736,0.0702823483988676,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,5.623413251903491e-05,classic,4,montecarlo,local,0.8400510204081633,0.05265308594367398,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,5.623413251903491e-05,logarithmic,4,montecarlo,local,0.8214285714285715,0.06852707506277883,0.6093537414965984,-11.770408163265301
0.75,10,"(28, 28)",0.002033515562271441,0.0001,exponential,4,montecarlo,local,0.8176020408163266,0.061861587414978624,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,0.0001,classic,4,montecarlo,local,0.8423469387755101,0.058001924453560456,0.6093537414965984,-11.132653061224488
0.75,10,"(28, 28)",0.002033515562271441,0.0001,logarithmic,4,montecarlo,local,0.8209183673469388,0.06288976757368976,0.6093537414965984,-11.0
0.75,10,"(28, 28)",0.002033515562271441,0.00017782794100389227,exponential,4,montecarlo,local,0.8413265306122449,0.05977014141064273,0.6093537414965984,-12.035714285714306
0.75,10,"(28, 28)",0.002033515562271441,0.00017782794100389227,classic,4,montecarlo,local,0.8206632653061223,0.05907196089458767,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,0.00017782794100389227,logarithmic,4,montecarlo,local,0.8204081632653061,0.055857444840474245,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,0.00031622776601683794,exponential,4,montecarlo,local,0.8357142857142857,0.06243697363583,0.6093537414965984,-10.933673469387742
0.75,10,"(28, 28)",0.002033515562271441,0.00031622776601683794,classic,4,montecarlo,local,0.8270408163265305,0.05540825722546248,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,0.00031622776601683794,logarithmic,4,montecarlo,local,0.8170918367346939,0.06705884965424974,0.6093537414965984,-12.035714285714306
0.75,10,"(28, 28)",0.002033515562271441,0.0005623413251903491,exponential,4,montecarlo,local,0.8459183673469388,0.053171490608950156,0.6093537414965984,-11.061224489795904
0.75,10,"(28, 28)",0.002033515562271441,0.0005623413251903491,classic,4,montecarlo,local,0.8339285714285714,0.05322348131165522,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,0.0005623413251903491,logarithmic,4,montecarlo,local,0.8204081632653061,0.05872003476071044,0.6093537414965984,-11.41326530612244
0.75,10,"(28, 28)",0.002033515562271441,0.001,exponential,4,montecarlo,local,0.8295918367346939,0.06514648856943825,0.6093537414965984,-11.765306122448976
0.75,10,"(28, 28)",0.002033515562271441,0.001,classic,4,montecarlo,local,0.8329081632653061,0.059019057659486084,0.6093537414965984,-11.061224489795904
0.75,10,"(28, 28)",0.002033515562271441,0.001,logarithmic,4,montecarlo,local,0.8216836734693878,0.07944657400804639,0.6093537414965984,-14.158163265306115
0.75,10,"(28, 28)",0.002033515562271441,0.0017782794100389228,exponential,4,montecarlo,local,0.8022959183673469,0.06272865296290528,0.6093537414965984,-12.01020408163268
0.75,10,"(28, 28)",0.002033515562271441,0.0017782794100389228,classic,4,montecarlo,local,0.8372448979591838,0.046450992567837274,0.6093537414965984,-9.647959183673464
0.75,10,"(28, 28)",0.002033515562271441,0.0017782794100389228,logarithmic,4,montecarlo,local,0.8280612244897959,0.06631868085417111,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,0.0031622776601683794,exponential,4,montecarlo,local,0.8206632653061225,0.05916002782393091,0.6093537414965984,-11.061224489795904
0.75,10,"(28, 28)",0.002033515562271441,0.0031622776601683794,classic,4,montecarlo,local,0.8303571428571427,0.06142876211916974,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,0.0031622776601683794,logarithmic,4,montecarlo,local,0.8173469387755101,0.06852897434563454,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,0.005623413251903491,exponential,4,montecarlo,local,0.8227040816326531,0.07277565399392896,0.6093537414965984,-12.000000000000028
0.75,10,"(28, 28)",0.002033515562271441,0.005623413251903491,classic,4,montecarlo,local,0.8306122448979594,0.06843394563094334,0.6093537414965984,-14.137755102040813
0.75,10,"(28, 28)",0.002033515562271441,0.005623413251903491,logarithmic,4,montecarlo,local,0.8336734693877551,0.06488624589455799,0.6093537414965984,-11.938775510204067
0.75,10,"(28, 28)",0.002033515562271441,0.01,exponential,4,montecarlo,local,0.8242346938775509,0.07058033149895436,0.6093537414965984,-11.209183673469369
0.75,10,"(28, 28)",0.002033515562271441,0.01,classic,4,montecarlo,local,0.8168367346938774,0.06375305727207801,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,0.01,logarithmic,4,montecarlo,local,0.8204081632653061,0.06398130063141337,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,0.01778279410038923,exponential,4,montecarlo,local,0.8086734693877551,0.06985325547978799,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,0.01778279410038923,classic,4,montecarlo,local,0.8160714285714284,0.06894790435685483,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,0.01778279410038923,logarithmic,4,montecarlo,local,0.823469387755102,0.05764177241836163,0.6093537414965984,-10.841836734693857
0.75,10,"(28, 28)",0.002033515562271441,0.03162277660168379,exponential,4,montecarlo,local,0.8326530612244898,0.060456492663783966,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,0.03162277660168379,classic,4,montecarlo,local,0.8285714285714286,0.05677725609487165,0.6093537414965984,-11.326530612244909
0.75,10,"(28, 28)",0.002033515562271441,0.03162277660168379,logarithmic,4,montecarlo,local,0.8278061224489797,0.06611278352764008,0.6093537414965984,-11.209183673469369
0.75,10,"(28, 28)",0.002033515562271441,0.05623413251903491,exponential,4,montecarlo,local,0.8339285714285714,0.06312371004368567,0.6093537414965984,-11.071428571428555
0.75,10,"(28, 28)",0.002033515562271441,0.05623413251903491,classic,4,montecarlo,local,0.8135204081632652,0.06964285714285716,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002033515562271441,0.05623413251903491,logarithmic,4,montecarlo,local,0.8173469387755101,0.05937030741666119,0.6093537414965984,-10.275510204081627
0.75,10,"(28, 28)",0.002033515562271441,0.1,exponential,4,montecarlo,local,0.8344387755102041,0.06407531572270711,0.6093537414965984,-9.566326530612258
0.75,10,"(28, 28)",0.002033515562271441,0.1,classic,4,montecarlo,local,0.8160714285714287,0.07299173314176566,0.6093537414965984,-12.025510204081655
0.75,10,"(28, 28)",0.002033515562271441,0.1,logarithmic,4,montecarlo,local,0.8311224489795919,0.06374284877939083,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002899821400110211,1e-07,exponential,4,montecarlo,local,0.8385204081632652,0.05753159047463062,0.6093537414965984,-11.709183673469369
0.75,10,"(28, 28)",0.002899821400110211,1e-07,classic,4,montecarlo,local,0.8385204081632652,0.06309896252095056,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002899821400110211,1e-07,logarithmic,4,montecarlo,local,0.8079081632653061,0.07240630030620025,0.6093537414965984,-11.209183673469369
0.75,10,"(28, 28)",0.002899821400110211,1.7782794100389227e-07,exponential,4,montecarlo,local,0.8219387755102041,0.07532900211030129,0.6093537414965984,-11.683673469387742
0.75,10,"(28, 28)",0.002899821400110211,1.7782794100389227e-07,classic,4,montecarlo,local,0.8303571428571429,0.06036007548898721,0.6093537414965984,-11.076530612244909
0.75,10,"(28, 28)",0.002899821400110211,1.7782794100389227e-07,logarithmic,4,montecarlo,local,0.8198979591836734,0.06290425282051382,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002899821400110211,3.162277660168379e-07,exponential,4,montecarlo,local,0.8216836734693878,0.06685863872264425,0.6093537414965984,-11.209183673469369
0.75,10,"(28, 28)",0.002899821400110211,3.162277660168379e-07,classic,4,montecarlo,local,0.8369897959183673,0.06058821158242901,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002899821400110211,3.162277660168379e-07,logarithmic,4,montecarlo,local,0.7987244897959184,0.12808281995326437,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002899821400110211,5.62341325190349e-07,exponential,4,montecarlo,local,0.8173469387755101,0.07025456478682428,0.6093537414965984,-11.933673469387742
0.75,10,"(28, 28)",0.002899821400110211,5.62341325190349e-07,classic,4,montecarlo,local,0.8183673469387754,0.06983275671825127,0.6093537414965984,-11.005102040816325
0.75,10,"(28, 28)",0.002899821400110211,5.62341325190349e-07,logarithmic,4,montecarlo,local,0.8107142857142857,0.07185369118059662,0.6093537414965984,-12.035714285714306
0.75,10,"(28, 28)",0.002899821400110211,1e-06,exponential,4,montecarlo,local,0.8339285714285714,0.05686487139263241,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002899821400110211,1e-06,classic,4,montecarlo,local,0.825765306122449,0.06857501585004423,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002899821400110211,1e-06,logarithmic,4,montecarlo,local,0.8311224489795919,0.06499647573183757,0.6093537414965984,-12.035714285714306
0.75,10,"(28, 28)",0.002899821400110211,1.778279410038923e-06,exponential,4,montecarlo,local,0.8392857142857142,0.06832735656487592,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002899821400110211,1.778279410038923e-06,classic,4,montecarlo,local,0.814795918367347,0.07188447798906311,0.6093537414965984,-12.000000000000028
0.75,10,"(28, 28)",0.002899821400110211,1.778279410038923e-06,logarithmic,4,montecarlo,local,0.8232142857142856,0.04656643022596862,0.6093537414965984,-10.484693877550995
0.75,10,"(28, 28)",0.002899821400110211,3.162277660168379e-06,exponential,4,montecarlo,local,0.8377551020408163,0.0628835585893322,0.6093537414965984,-11.178571428571416
0.75,10,"(28, 28)",0.002899821400110211,3.162277660168379e-06,classic,4,montecarlo,local,0.8311224489795919,0.06693014192705465,0.6093537414965984,-14.158163265306115
0.75,10,"(28, 28)",0.002899821400110211,3.162277660168379e-06,logarithmic,4,montecarlo,local,0.8443877551020409,0.0584957379097201,0.6093537414965984,-11.821428571428555
0.75,10,"(28, 28)",0.002899821400110211,5.623413251903491e-06,exponential,4,montecarlo,local,0.826530612244898,0.0554692976527628,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002899821400110211,5.623413251903491e-06,classic,4,montecarlo,local,0.8418367346938774,0.05733840447790324,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002899821400110211,5.623413251903491e-06,logarithmic,4,montecarlo,local,0.8163265306122449,0.06293321331201775,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002899821400110211,1e-05,exponential,4,montecarlo,local,0.8145408163265305,0.08311042831354344,0.6093537414965984,-11.882653061224488
0.75,10,"(28, 28)",0.002899821400110211,1e-05,classic,4,montecarlo,local,0.8364795918367346,0.05409667195587334,0.6093537414965984,-11.887755102040813
0.75,10,"(28, 28)",0.002899821400110211,1e-05,logarithmic,4,montecarlo,local,0.8160714285714287,0.06253331057347465,0.6093537414965984,-11.209183673469369
0.75,10,"(28, 28)",0.002899821400110211,1.778279410038923e-05,exponential,4,montecarlo,local,0.835969387755102,0.04807912162979938,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002899821400110211,1.778279410038923e-05,classic,4,montecarlo,local,0.826530612244898,0.06650290521097085,0.6093537414965984,-11.505102040816325
0.75,10,"(28, 28)",0.002899821400110211,1.778279410038923e-05,logarithmic,4,montecarlo,local,0.8405612244897958,0.0526431973437429,0.6093537414965984,-11.98979591836735
0.75,10,"(28, 28)",0.002899821400110211,3.1622776601683795e-05,exponential,4,montecarlo,local,0.8372448979591838,0.06402807133750268,0.6093537414965984,-11.979591836734699
0.75,10,"(28, 28)",0.002899821400110211,3.1622776601683795e-05,classic,4,montecarlo,local,0.8188775510204082,0.05886172107077381,0.6093537414965984,-9.969387755102076
0.75,10,"(28, 28)",0.002899821400110211,3.1622776601683795e-05,logarithmic,4,montecarlo,local,0.8295918367346937,0.05384768420780917,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002899821400110211,5.623413251903491e-05,exponential,4,montecarlo,local,0.8298469387755102,0.06915147721728565,0.6093537414965984,-11.142857142857139
0.75,10,"(28, 28)",0.002899821400110211,5.623413251903491e-05,classic,4,montecarlo,local,0.8239795918367347,0.06930141687350062,0.6093537414965984,-11.505102040816325
0.75,10,"(28, 28)",0.002899821400110211,5.623413251903491e-05,logarithmic,4,montecarlo,local,0.8160714285714284,0.06135668127047328,0.6093537414965984,-11.132653061224488
0.75,10,"(28, 28)",0.002899821400110211,0.0001,exponential,4,montecarlo,local,0.8326530612244898,0.05808489170084055,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002899821400110211,0.0001,classic,4,montecarlo,local,0.8193877551020409,0.060279700002597594,0.6093537414965984,-11.142857142857139
0.75,10,"(28, 28)",0.002899821400110211,0.0001,logarithmic,4,montecarlo,local,0.8130102040816327,0.07214518441530962,0.6093537414965984,-11.801020408163282
0.75,10,"(28, 28)",0.002899821400110211,0.00017782794100389227,exponential,4,montecarlo,local,0.810204081632653,0.0687659716028136,0.6093537414965984,-10.862244897959187
0.75,10,"(28, 28)",0.002899821400110211,0.00017782794100389227,classic,4,montecarlo,local,0.840561224489796,0.06307007813814346,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002899821400110211,0.00017782794100389227,logarithmic,4,montecarlo,local,0.8316326530612246,0.07095322884160189,0.6093537414965984,-11.209183673469369
0.75,10,"(28, 28)",0.002899821400110211,0.00031622776601683794,exponential,4,montecarlo,local,0.8293367346938775,0.060491466452186685,0.6093537414965984,-12.08673469387756
0.75,10,"(28, 28)",0.002899821400110211,0.00031622776601683794,classic,4,montecarlo,local,0.8010204081632655,0.06717471795396628,0.6093537414965984,-11.183673469387742
0.75,10,"(28, 28)",0.002899821400110211,0.00031622776601683794,logarithmic,4,montecarlo,local,0.8397959183673469,0.05879313440412259,0.6093537414965984,-11.081632653061206
0.75,10,"(28, 28)",0.002899821400110211,0.0005623413251903491,exponential,4,montecarlo,local,0.7982142857142858,0.09032521705196846,0.6093537414965984,-10.081632653061234
0.75,10,"(28, 28)",0.002899821400110211,0.0005623413251903491,classic,4,montecarlo,local,0.8150510204081634,0.08059165650286566,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002899821400110211,0.0005623413251903491,logarithmic,4,montecarlo,local,0.8408163265306122,0.05325709530897914,0.6093537414965984,-9.244897959183675
0.75,10,"(28, 28)",0.002899821400110211,0.001,exponential,4,montecarlo,local,0.813265306122449,0.07232311573455855,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002899821400110211,0.001,classic,4,montecarlo,local,0.8239795918367347,0.05091826510152917,0.6093537414965984,-12.076530612244909
0.75,10,"(28, 28)",0.002899821400110211,0.001,logarithmic,4,montecarlo,local,0.8479591836734693,0.056055154459909974,0.6093537414965984,-11.061224489795904
0.75,10,"(28, 28)",0.002899821400110211,0.0017782794100389228,exponential,4,montecarlo,local,0.8326530612244898,0.0677938173137677,0.6093537414965984,-11.209183673469369
0.75,10,"(28, 28)",0.002899821400110211,0.0017782794100389228,classic,4,montecarlo,local,0.8214285714285714,0.05403106993311766,0.6093537414965984,-11.21938775510202
0.75,10,"(28, 28)",0.002899821400110211,0.0017782794100389228,logarithmic,4,montecarlo,local,0.8285714285714285,0.0650865249247531,0.6093537414965984,-12.076530612244909
