q,n_patterns,dim,temperature,alpha,schedule,R,update_method,learning_rule,avg_overlap,std_overlap,interference,energy_diff,model
0.75,10,"(10, 10)",0.001,1.1787687123425923,exponential,,montecarlo,turkey,0.9960000000000001,0.008000000000000007,0.07422222222222224,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9d90>
0.75,10,"(10, 10)",0.001,1.1787687123425923,classic,,montecarlo,turkey,0.992,0.009797958971132722,0.07644444444444448,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9e20>
0.75,10,"(10, 10)",0.001,1.1787687123425923,logarithmic,,montecarlo,turkey,0.9259999999999999,0.20881570822138837,0.08355555555555559,6.994575478234317,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9c70>
0.75,10,"(10, 10)",0.001,1.184320956823926,exponential,,montecarlo,turkey,0.9940000000000001,0.009165151389911688,0.08000000000000003,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9f40>
0.75,10,"(10, 10)",0.001,1.184320956823926,classic,,montecarlo,turkey,0.9879999999999999,0.016000000000000014,0.0657777777777778,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9eb0>
0.75,10,"(10, 10)",0.001,1.184320956823926,logarithmic,,montecarlo,turkey,0.992,0.009797958971132722,0.07644444444444448,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeba060>
0.75,10,"(10, 10)",0.001,1.1898993535253326,exponential,,montecarlo,turkey,0.992,0.009797958971132722,0.07644444444444448,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeba0f0>
0.75,10,"(10, 10)",0.001,1.1898993535253326,classic,,montecarlo,turkey,0.992,0.009797958971132722,0.07644444444444448,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeba180>
0.75,10,"(10, 10)",0.001,1.1898993535253326,logarithmic,,montecarlo,turkey,0.992,0.009797958971132722,0.07644444444444448,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeba210>
0.75,10,"(10, 10)",0.001,1.195504025629179,exponential,,montecarlo,turkey,0.9039999999999999,0.2615033460588984,0.0795555555555556,1.7874219826107876,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeb9fd0>
0.75,10,"(10, 10)",0.001,1.195504025629179,classic,,montecarlo,turkey,0.992,0.009797958971132722,0.07644444444444448,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeba330>
0.75,10,"(10, 10)",0.001,1.195504025629179,logarithmic,,montecarlo,turkey,0.992,0.009797958971132722,0.07644444444444448,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f2e4eeba3c0>
